Index,Protein Name,Protein Id,Antibody Id,Reliability Verification,Tissue,Organ,Staining Level,Intensity Level,Quantity,locations,URL,Cytoplasm,Golgi Apparatus,Mitochondria,Nucleus,Endoplasmic Reticulum,Plasma Membrane,Vesicles,Cytoskeleton,Nucleoli,Lysosomes
7337,SH3GLB1,ENSG00000097033,CAB004650,supported,Prostate,Male tissues,medium,moderate,>75%,Cytoplasm,dataset/HPA-18/Cytoplasm/13201_A_1_5.jpg,1,0,0,0,0,0,0,0,0,0
7321,CARS1,ENSG00000110619,CAB075737,supported,Urinary bladder,Kidney & urinary bladder,high,strong,>75%,Cytoplasm,dataset/HPA-18/Cytoplasm/159327_A_6_5.jpg,1,0,0,0,0,0,0,0,0,0
6338,ZC3HAV1,ENSG00000105939,HPA047818,approved,Urinary bladder,Kidney & urinary bladder,high,strong,>75%,Cytoplasm,dataset/HPA-18/Cytoplasm/107454_A_5_5.jpg,1,0,0,0,0,0,0,0,0,0
6443,PKM,ENSG00000067225,HPA029501,uncertain,Urinary bladder,Kidney & urinary bladder,medium,moderate,>75%,Cytoplasm,dataset/HPA-18/Cytoplasm/60955_A_5_5.jpg,1,0,0,0,0,0,0,0,0,0
6900,AIMP1,ENSG00000164022,CAB017618,supported,Prostate,Male tissues,medium,moderate,>75%,Cytoplasm,dataset/HPA-18/Cytoplasm/44484_A_1_5.jpg,1,0,0,0,0,0,0,0,0,0
6971,YARS1,ENSG00000134684,HPA018950,supported,Prostate,Male tissues,medium,moderate,>75%,Cytoplasm,dataset/HPA-18/Cytoplasm/43878_A_3_5.jpg,1,0,0,0,0,0,0,0,0,0
6990,TRAF2,ENSG00000127191,HPA010634,uncertain,Urinary bladder,Kidney & urinary bladder,medium,moderate,>75%,Cytoplasm,dataset/HPA-18/Cytoplasm/26485_A_4_5.jpg,1,0,0,0,0,0,0,0,0,0
6422,LARP4,ENSG00000161813,HPA039673,approved,Urinary bladder,Kidney & urinary bladder,high,strong,>75%,Cytoplasm,dataset/HPA-18/Cytoplasm/89268_A_5_5.jpg,1,0,0,0,0,0,0,0,0,0
7156,STXBP2,ENSG00000076944,HPA015564,approved,Liver,Liver & gallbladder,high;not detected,strong;negative,>75%;none,Cytoplasm,dataset/HPA-18/Cytoplasm/37589_A_7_4.jpg,1,0,0,0,0,0,0,0,0,0
6344,SH2D4A,ENSG00000104611,HPA001871,enhanced,Urinary bladder,Kidney & urinary bladder,high,strong,>75%,Cytoplasm,dataset/HPA-18/Cytoplasm/6706_A_4_5.jpg,1,0,0,0,0,0,0,0,0,0
6831,ABCE1,ENSG00000164163,CAB012476,approved,Liver,Liver & gallbladder,medium;medium,moderate;moderate,>75%;>75%,Cytoplasm,dataset/HPA-18/Cytoplasm/31725_A_9_4.jpg,1,0,0,0,0,0,0,0,0,0
6740,PUM2,ENSG00000055917,HPA030316,approved,Urinary bladder,Kidney & urinary bladder,medium,moderate,>75%,Cytoplasm,dataset/HPA-18/Cytoplasm/68421_A_5_5.jpg,1,0,0,0,0,0,0,0,0,0
6822,YARS1,ENSG00000134684,HPA017936,enhanced,Urinary bladder,Kidney & urinary bladder,high,strong,>75%,Cytoplasm,dataset/HPA-18/Cytoplasm/43882_A_4_5.jpg,1,0,0,0,0,0,0,0,0,0
6946,IKBKG,ENSG00000269335,HPA000426,uncertain,Prostate,Male tissues,medium,moderate,>75%,Cytoplasm,dataset/HPA-18/Cytoplasm/27683_A_2_5.jpg,1,0,0,0,0,0,0,0,0,0
6464,LARP4B,ENSG00000107929,HPA036566,approved,Prostate,Male tissues,high,strong,>75%,Cytoplasm,dataset/HPA-18/Cytoplasm/75164_A_3_5.jpg,1,0,0,0,0,0,0,0,0,0
5959,PDCD6IP,ENSG00000170248,HPA011905,approved,Urinary bladder,Kidney & urinary bladder,medium,moderate,>75%,Cytoplasm,dataset/HPA-18/Cytoplasm/29804_A_4_5.jpg,1,0,0,0,0,0,0,0,0,0
7105,TUBA4A,ENSG00000127824,CAB004621,approved,Liver,Liver & gallbladder,medium;high,moderate;strong,>75%;>75%,Cytoplasm,dataset/HPA-18/Cytoplasm/18112_A_8_4.jpg,1,0,0,0,0,0,0,0,0,0
6945,FMR1,ENSG00000102081,HPA050118,approved,Urinary bladder,Kidney & urinary bladder,medium,moderate,>75%,Cytoplasm,dataset/HPA-18/Cytoplasm/135515_A_4_5.jpg,1,0,0,0,0,0,0,0,0,0
6879,IKBKG,ENSG00000269335,HPA000426,uncertain,Prostate,Male tissues,medium,moderate,>75%,Cytoplasm,dataset/HPA-18/Cytoplasm/27683_A_3_5.jpg,1,0,0,0,0,0,0,0,0,0
6761,NAA16,ENSG00000172766,HPA040157,approved,Urinary bladder,Kidney & urinary bladder,medium,moderate,>75%,Cytoplasm,dataset/HPA-18/Cytoplasm/87746_A_4_5.jpg,1,0,0,0,0,0,0,0,0,0
6017,TSC1,ENSG00000165699,CAB012481,supported,Liver,Liver & gallbladder,medium;medium,moderate;moderate,>75%;>75%,Cytoplasm,dataset/HPA-18/Cytoplasm/33717_A_9_4.jpg,1,0,0,0,0,0,0,0,0,0
6160,CARS1,ENSG00000110619,CAB075735,supported,Breast,Female tissues,medium;medium;low,moderate;moderate;weak,>75%;>75%;>75%,Cytoplasm,dataset/HPA-18/Cytoplasm/159319_B_3_4.jpg,1,0,0,0,0,0,0,0,0,0
6465,CARS1,ENSG00000110619,CAB075737,supported,Urinary bladder,Kidney & urinary bladder,high,strong,>75%,Cytoplasm,dataset/HPA-18/Cytoplasm/159327_A_4_5.jpg,1,0,0,0,0,0,0,0,0,0
6953,EIF4G2,ENSG00000110321,HPA006773,approved,Liver,Liver & gallbladder,high;high,strong;strong,>75%;>75%,Cytoplasm,dataset/HPA-18/Cytoplasm/20768_A_7_4.jpg,1,0,0,0,0,0,0,0,0,0
7301,PRKCD,ENSG00000163932,HPA001890,supported,Urinary bladder,Kidney & urinary bladder,high,strong,>75%,Cytoplasm,dataset/HPA-18/Cytoplasm/6252_A_5_5.jpg,1,0,0,0,0,0,0,0,0,0
6486,KIAA0753,ENSG00000198920,HPA023057,enhanced,Prostate,Male tissues,medium,moderate,>75%,Cytoplasm,dataset/HPA-18/Cytoplasm/50726_A_3_5.jpg,1,0,0,0,0,0,0,0,0,0
6378,CDK5RAP2,ENSG00000136861,HPA046529,approved,Liver,Liver & gallbladder,medium;low,moderate;weak,>75%;>75%,Cytoplasm,dataset/HPA-18/Cytoplasm/162494_A_7_4.jpg,1,0,0,0,0,0,0,0,0,0
6310,NDUFAF1,ENSG00000137806,HPA040064,supported,Urinary bladder,Kidney & urinary bladder,high,strong,>75%,Cytoplasm,dataset/HPA-18/Cytoplasm/95300_A_6_5.jpg,1,0,0,0,0,0,0,0,0,0
6894,DCDC2,ENSG00000146038,HPA031582,enhanced,Liver,Liver & gallbladder,high;low,strong;weak,>75%;75%-25%,Cytoplasm,dataset/HPA-18/Cytoplasm/70633_A_7_4.jpg,1,0,0,0,0,0,0,0,0,0
6044,SERBP1,ENSG00000142864,HPA020559,supported,Liver,Liver & gallbladder,medium;medium,moderate;moderate,>75%;>75%,Cytoplasm,dataset/HPA-18/Cytoplasm/47068_A_8_4.jpg,1,0,0,0,0,0,0,0,0,0
6119,PGGHG,ENSG00000142102,HPA039383,uncertain,Liver,Liver & gallbladder,medium;high,moderate;strong,>75%;>75%,Cytoplasm,dataset/HPA-18/Cytoplasm/87452_A_7_4.jpg,1,0,0,0,0,0,0,0,0,0
6814,PAFAH1B1,ENSG00000007168,HPA020036,approved,Prostate,Male tissues,medium,moderate,>75%,Cytoplasm,dataset/HPA-18/Cytoplasm/45863_A_3_5.jpg,1,0,0,0,0,0,0,0,0,0
7322,MARS1,ENSG00000166986,HPA004125,supported,Liver,Liver & gallbladder,medium;low,moderate;moderate,>75%;<25%,Cytoplasm,dataset/HPA-18/Cytoplasm/12474_A_9_4.jpg,1,0,0,0,0,0,0,0,0,0
7028,TTI2,ENSG00000129696,HPA029823,approved,Prostate,Male tissues,high,strong,>75%,Cytoplasm,dataset/HPA-18/Cytoplasm/63445_A_3_5.jpg,1,0,0,0,0,0,0,0,0,0
6336,EIF4E,ENSG00000151247,CAB004077,supported,Urinary bladder,Kidney & urinary bladder,medium,moderate,>75%,Cytoplasm,dataset/HPA-18/Cytoplasm/11592_A_4_5.jpg,1,0,0,0,0,0,0,0,0,0
6339,AIMP1,ENSG00000164022,HPA018476,supported,Prostate,Male tissues,medium,moderate,>75%,Cytoplasm,dataset/HPA-18/Cytoplasm/44488_A_2_5.jpg,1,0,0,0,0,0,0,0,0,0
6091,VCL,ENSG00000035403,CAB002453,supported,Urinary bladder,Kidney & urinary bladder,high,strong,>75%,Cytoplasm,dataset/HPA-18/Cytoplasm/6297_A_4_5.jpg,1,0,0,0,0,0,0,0,0,0
5948,NDUFAF1,ENSG00000137806,HPA039933,supported,Prostate,Male tissues,high,strong,>75%,Cytoplasm,dataset/HPA-18/Cytoplasm/95296_A_2_5.jpg,1,0,0,0,0,0,0,0,0,0
6544,TUBA4A,ENSG00000127824,CAB005887,approved,Breast,Female tissues,high;high;high,strong;strong;strong,>75%;>75%;>75%,Cytoplasm,dataset/HPA-18/Cytoplasm/17971_B_2_4.jpg,1,0,0,0,0,0,0,0,0,0
6801,TSC1,ENSG00000165699,CAB011568,supported,Liver,Liver & gallbladder,medium;medium,moderate;moderate,>75%;75%-25%,Cytoplasm,dataset/HPA-18/Cytoplasm/33733_A_7_4.jpg,1,0,0,0,0,0,0,0,0,0
6950,ANKRD34A,ENSG00000272031,HPA029643,uncertain,Urinary bladder,Kidney & urinary bladder,medium,moderate,>75%,Cytoplasm,dataset/HPA-18/Cytoplasm/64811_A_4_5.jpg,1,0,0,0,0,0,0,0,0,0
7348,MARS1,ENSG00000166986,CAB017097,supported,Prostate,Male tissues,medium,moderate,>75%,Cytoplasm,dataset/HPA-18/Cytoplasm/38706_A_3_5.jpg,1,0,0,0,0,0,0,0,0,0
6696,ST13,ENSG00000100380,HPA043233,enhanced,Liver,Liver & gallbladder,medium;medium,moderate;moderate,>75%;75%-25%,Cytoplasm,dataset/HPA-18/Cytoplasm/126017_A_7_4.jpg,1,0,0,0,0,0,0,0,0,0
6413,PCNT,ENSG00000160299,HPA019887,uncertain,Urinary bladder,Kidney & urinary bladder,medium,moderate,>75%,Cytoplasm,dataset/HPA-18/Cytoplasm/47230_A_5_5.jpg,1,0,0,0,0,0,0,0,0,0
6763,LDHB,ENSG00000111716,CAB004641,enhanced,Urinary bladder,Kidney & urinary bladder,high,strong,>75%,Cytoplasm,dataset/HPA-18/Cytoplasm/15448_A_5_5.jpg,1,0,0,0,0,0,0,0,0,0
6287,PCNT,ENSG00000160299,HPA019887,uncertain,Urinary bladder,Kidney & urinary bladder,medium,moderate,>75%,Cytoplasm,dataset/HPA-18/Cytoplasm/47230_A_6_5.jpg,1,0,0,0,0,0,0,0,0,0
7071,ARHGDIA,ENSG00000141522,HPA021407,approved,Breast,Female tissues,medium;medium;medium,moderate;moderate;moderate,>75%;>75%;>75%,Cytoplasm,dataset/HPA-18/Cytoplasm/49027_B_3_4.jpg,1,0,0,0,0,0,0,0,0,0
6222,ARHGDIA,ENSG00000141522,CAB010005,approved,Urinary bladder,Kidney & urinary bladder,medium,moderate,>75%,Cytoplasm,dataset/HPA-18/Cytoplasm/33907_A_5_5.jpg,1,0,0,0,0,0,0,0,0,0
6079,NME1-NME2,ENSG00000011052,HPA008467,approved,Prostate,Male tissues,medium,moderate,>75%,Cytoplasm,dataset/HPA-18/Cytoplasm/22580_A_3_5.jpg,1,0,0,0,0,0,0,0,0,0
7264,MAPK6,ENSG00000069956,CAB005184,approved,Urinary bladder,Kidney & urinary bladder,medium,moderate,>75%,Cytoplasm,dataset/HPA-18/Cytoplasm/13370_A_5_5.jpg,1,0,0,0,0,0,0,0,0,0
6862,UBA5,ENSG00000081307,HPA017235,supported,Prostate,Male tissues,medium,moderate,>75%,Cytoplasm,dataset/HPA-18/Cytoplasm/39706_A_2_5.jpg,1,0,0,0,0,0,0,0,0,0
6346,EIF4G2,ENSG00000110321,HPA006773,approved,Urinary bladder,Kidney & urinary bladder,high,strong,>75%,Cytoplasm,dataset/HPA-18/Cytoplasm/20768_A_4_5.jpg,1,0,0,0,0,0,0,0,0,0
6634,GIT1,ENSG00000108262,HPA004059,enhanced,Prostate,Male tissues,medium,moderate,>75%,Cytoplasm,dataset/HPA-18/Cytoplasm/13790_A_3_5.jpg,1,0,0,0,0,0,0,0,0,0
6134,TSC1,ENSG00000165699,CAB011568,supported,Liver,Liver & gallbladder,medium;medium,moderate;moderate,>75%;75%-25%,Cytoplasm,dataset/HPA-18/Cytoplasm/33733_A_9_4.jpg,1,0,0,0,0,0,0,0,0,0
6468,EIF4G2,ENSG00000110321,HPA006773,approved,Prostate,Male tissues,high,strong,>75%,Cytoplasm,dataset/HPA-18/Cytoplasm/20768_A_2_5.jpg,1,0,0,0,0,0,0,0,0,0
6147,RELA,ENSG00000173039,CAB005030,supported,Liver,Liver & gallbladder,medium;not detected,moderate;weak,>75%;<25%,Cytoplasm,dataset/HPA-18/Cytoplasm/18470_A_8_4.jpg,1,0,0,0,0,0,0,0,0,0
6213,PCNT,ENSG00000160299,HPA016820,uncertain,Prostate,Male tissues,medium,moderate,>75%,Cytoplasm,dataset/HPA-18/Cytoplasm/47206_A_2_5.jpg,1,0,0,0,0,0,0,0,0,0
7082,KIAA0753,ENSG00000198920,HPA023057,enhanced,Urinary bladder,Kidney & urinary bladder,medium,moderate,>75%,Cytoplasm,dataset/HPA-18/Cytoplasm/50726_A_5_5.jpg,1,0,0,0,0,0,0,0,0,0
6554,NUDC,ENSG00000090273,HPA027183,enhanced,Breast,Female tissues,high;high,strong;strong,>75%;>75%,Cytoplasm,dataset/HPA-18/Cytoplasm/58847_B_2_4.jpg,1,0,0,0,0,0,0,0,0,0
6369,PXN,ENSG00000089159,CAB003841,supported,Urinary bladder,Kidney & urinary bladder,high,strong,>75%,Cytoplasm,dataset/HPA-18/Cytoplasm/10426_A_4_5.jpg,1,0,0,0,0,0,0,0,0,0
6500,YARS1,ENSG00000134684,HPA017936,enhanced,Liver,Liver & gallbladder,high;not detected,strong;weak,>75%;<25%,Cytoplasm,dataset/HPA-18/Cytoplasm/43882_A_7_4.jpg,1,0,0,0,0,0,0,0,0,0
5979,LARP4,ENSG00000161813,HPA039673,approved,Breast,Female tissues,medium;high;high,moderate;strong;strong,>75%;>75%;>75%,Cytoplasm,dataset/HPA-18/Cytoplasm/89268_B_3_4.jpg,1,0,0,0,0,0,0,0,0,0
6565,PPP1R12A,ENSG00000058272,HPA071956,approved,Urinary bladder,Kidney & urinary bladder,high,strong,>75%,Cytoplasm,dataset/HPA-18/Cytoplasm/163279_A_6_5.jpg,1,0,0,0,0,0,0,0,0,0
6828,UPF3B,ENSG00000125351,HPA001882,approved,Urinary bladder,Kidney & urinary bladder,medium,moderate,>75%,Cytoplasm,dataset/HPA-18/Cytoplasm/6259_A_5_5.jpg,1,0,0,0,0,0,0,0,0,0
6136,SEPTIN7,ENSG00000122545,HPA029524,supported,Urinary bladder,Kidney & urinary bladder,medium,moderate,>75%,Cytoplasm,dataset/HPA-18/Cytoplasm/65159_A_6_5.jpg,1,0,0,0,0,0,0,0,0,0
6526,CDC37,ENSG00000105401,HPA003928,supported,Urinary bladder,Kidney & urinary bladder,medium,moderate,>75%,Cytoplasm,dataset/HPA-18/Cytoplasm/11457_A_4_5.jpg,1,0,0,0,0,0,0,0,0,0
6341,TUBA4A,ENSG00000127824,CAB005887,approved,Breast,Female tissues,high;high;high,strong;strong;strong,>75%;>75%;>75%,Cytoplasm,dataset/HPA-18/Cytoplasm/17971_B_3_4.jpg,1,0,0,0,0,0,0,0,0,0
7328,TTI2,ENSG00000129696,HPA023523,approved,Urinary bladder,Kidney & urinary bladder,medium,moderate,>75%,Cytoplasm,dataset/HPA-18/Cytoplasm/52816_A_5_5.jpg,1,0,0,0,0,0,0,0,0,0
6636,G3BP2,ENSG00000138757,HPA018425,supported,Urinary bladder,Kidney & urinary bladder,high,strong,>75%,Cytoplasm,dataset/HPA-18/Cytoplasm/47749_A_6_5.jpg,1,0,0,0,0,0,0,0,0,0
6723,DUS2,ENSG00000167264,HPA042560,enhanced,Urinary bladder,Kidney & urinary bladder,medium,moderate,>75%,Cytoplasm,dataset/HPA-18/Cytoplasm/101047_A_5_5.jpg,1,0,0,0,0,0,0,0,0,0
6673,PUM2,ENSG00000055917,HPA030316,approved,Urinary bladder,Kidney & urinary bladder,medium,moderate,>75%,Cytoplasm,dataset/HPA-18/Cytoplasm/68421_A_4_5.jpg,1,0,0,0,0,0,0,0,0,0
6460,TIGAR,ENSG00000078237,CAB034010,approved,Urinary bladder,Kidney & urinary bladder,medium,moderate,>75%,Cytoplasm,dataset/HPA-18/Cytoplasm/68707_A_5_5.jpg,1,0,0,0,0,0,0,0,0,0
6718,EPRS1,ENSG00000136628,HPA030052,supported,Prostate,Male tissues,medium,moderate,>75%,Cytoplasm,dataset/HPA-18/Cytoplasm/62919_A_3_5.jpg,1,0,0,0,0,0,0,0,0,0
5946,EIF2S1,ENSG00000134001,CAB011663,supported,Prostate,Male tissues,medium,moderate,>75%,Cytoplasm,dataset/HPA-18/Cytoplasm/31228_A_2_5.jpg,1,0,0,0,0,0,0,0,0,0
5972,ST13,ENSG00000100380,HPA043233,enhanced,Urinary bladder,Kidney & urinary bladder,medium,moderate,>75%,Cytoplasm,dataset/HPA-18/Cytoplasm/126017_A_6_5.jpg,1,0,0,0,0,0,0,0,0,0
7085,ASMTL,ENSG00000169093,HPA021865,supported,Urinary bladder,Kidney & urinary bladder,medium,moderate,>75%,Cytoplasm,dataset/HPA-18/Cytoplasm/131978_A_6_5.jpg,1,0,0,0,0,0,0,0,0,0
7365,CDC42,ENSG00000070831,CAB004360,approved,Prostate,Male tissues,medium,moderate,>75%,Cytoplasm,dataset/HPA-18/Cytoplasm/12044_A_2_5.jpg,1,0,0,0,0,0,0,0,0,0
6825,ZC3HAV1,ENSG00000105939,HPA047818,approved,Urinary bladder,Kidney & urinary bladder,high,strong,>75%,Cytoplasm,dataset/HPA-18/Cytoplasm/107454_A_6_5.jpg,1,0,0,0,0,0,0,0,0,0
6531,CCDC43,ENSG00000180329,HPA023391,approved,Urinary bladder,Kidney & urinary bladder,medium,moderate,>75%,Cytoplasm,dataset/HPA-18/Cytoplasm/52344_A_5_5.jpg,1,0,0,0,0,0,0,0,0,0
7112,KRT18,ENSG00000111057,CAB000030,supported,Liver,Liver & gallbladder,high;high,strong;strong,>75%;>75%,Cytoplasm,dataset/HPA-18/Cytoplasm/252_A_7_4.jpg,1,0,0,0,0,0,0,0,0,0
6864,EIF2S1,ENSG00000134001,HPA064885,supported,Urinary bladder,Kidney & urinary bladder,high,strong,>75%,Cytoplasm,dataset/HPA-18/Cytoplasm/144577_A_4_5.jpg,1,0,0,0,0,0,0,0,0,0
6714,LDHB,ENSG00000111716,CAB004641,enhanced,Urinary bladder,Kidney & urinary bladder,high,strong,>75%,Cytoplasm,dataset/HPA-18/Cytoplasm/15448_A_4_5.jpg,1,0,0,0,0,0,0,0,0,0
6401,ADSL,ENSG00000239900,CAB019285,supported,Prostate,Male tissues,medium,moderate,>75%,Cytoplasm,dataset/HPA-18/Cytoplasm/42513_A_2_5.jpg,1,0,0,0,0,0,0,0,0,0
6191,PUM2,ENSG00000055917,HPA030316,approved,Prostate,Male tissues,medium,moderate,>75%,Cytoplasm,dataset/HPA-18/Cytoplasm/68421_A_1_5.jpg,1,0,0,0,0,0,0,0,0,0
6809,YARS1,ENSG00000134684,HPA017936,enhanced,Breast,Female tissues,medium;high;high,moderate;strong;strong,>75%;>75%;>75%,Cytoplasm,dataset/HPA-18/Cytoplasm/43882_B_2_4.jpg,1,0,0,0,0,0,0,0,0,0
6824,APEH,ENSG00000164062,HPA029702,supported,Urinary bladder,Kidney & urinary bladder,medium,moderate,>75%,Cytoplasm,dataset/HPA-18/Cytoplasm/63286_A_6_5.jpg,1,0,0,0,0,0,0,0,0,0
6327,OPTN,ENSG00000123240,CAB019303,approved,Breast,Female tissues,medium;high;high,moderate;strong;strong,>75%;>75%;>75%,Cytoplasm,dataset/HPA-18/Cytoplasm/43279_B_1_4.jpg,1,0,0,0,0,0,0,0,0,0
6704,KRT18,ENSG00000111057,CAB000008,enhanced,Urinary bladder,Kidney & urinary bladder,high,strong,>75%,Cytoplasm,dataset/HPA-18/Cytoplasm/1374_A_5_5.jpg,1,0,0,0,0,0,0,0,0,0
6015,BIRC5,ENSG00000089685,HPA002830,enhanced,Breast,Female tissues,medium;medium;medium,moderate;moderate;moderate,>75%;>75%;>75%,Cytoplasm,dataset/HPA-18/Cytoplasm/9299_B_1_4.jpg,1,0,0,0,0,0,0,0,0,0
6846,NDUFAF1,ENSG00000137806,HPA040064,supported,Urinary bladder,Kidney & urinary bladder,high,strong,>75%,Cytoplasm,dataset/HPA-18/Cytoplasm/95300_A_5_5.jpg,1,0,0,0,0,0,0,0,0,0
6995,ATXN2,ENSG00000204842,HPA021146,supported,Prostate,Male tissues,medium,moderate,>75%,Cytoplasm,dataset/HPA-18/Cytoplasm/56489_A_1_5.jpg,1,0,0,0,0,0,0,0,0,0
7316,KIF5B,ENSG00000170759,CAB009846,approved,Urinary bladder,Kidney & urinary bladder,medium,moderate,>75%,Cytoplasm,dataset/HPA-18/Cytoplasm/34234_A_5_5.jpg,1,0,0,0,0,0,0,0,0,0
7263,SARS1,ENSG00000031698,HPA016939,approved,Prostate,Male tissues,medium,moderate,>75%,Cytoplasm,dataset/HPA-18/Cytoplasm/37565_A_1_5.jpg,1,0,0,0,0,0,0,0,0,0
6791,GIGYF2,ENSG00000204120,HPA065064,approved,Urinary bladder,Kidney & urinary bladder,medium,moderate,>75%,Cytoplasm,dataset/HPA-18/Cytoplasm/147917_A_4_5.jpg,1,0,0,0,0,0,0,0,0,0
7143,MTHFD1,ENSG00000100714,HPA001290,approved,Prostate,Male tissues,high,strong,>75%,Cytoplasm,dataset/HPA-18/Cytoplasm/5140_A_2_5.jpg,1,0,0,0,0,0,0,0,0,0
6205,PPFIA1,ENSG00000131626,CAB017032,uncertain,Urinary bladder,Kidney & urinary bladder,medium,moderate,>75%,Cytoplasm,dataset/HPA-18/Cytoplasm/39257_A_5_5.jpg,1,0,0,0,0,0,0,0,0,0
7287,LIF,ENSG00000128342,HPA018844,uncertain,Prostate,Male tissues,high,strong,>75%,Cytoplasm,dataset/HPA-18/Cytoplasm/43353_A_2_5.jpg,1,0,0,0,0,0,0,0,0,0
6616,PSAPL1,ENSG00000178597,HPA038482,approved,Prostate,Male tissues,medium,moderate,>75%,Cytoplasm,dataset/HPA-18/Cytoplasm/80110_A_1_5.jpg,1,0,0,0,0,0,0,0,0,0
6690,PLEC,ENSG00000178209,CAB003847,enhanced,Liver,Liver & gallbladder,medium;not detected,moderate;negative,>75%;none,Cytoplasm,dataset/HPA-18/Cytoplasm/10819_A_8_4.jpg,1,0,0,0,0,0,0,0,0,0
6943,EPHX2,ENSG00000120915,HPA023660,approved,Prostate,Male tissues,medium,moderate,>75%,Cytoplasm,dataset/HPA-18/Cytoplasm/52374_A_3_5.jpg,1,0,0,0,0,0,0,0,0,0
7061,ATXN2,ENSG00000204842,HPA021146,supported,Prostate,Male tissues,medium,moderate,>75%,Cytoplasm,dataset/HPA-18/Cytoplasm/56489_A_3_5.jpg,1,0,0,0,0,0,0,0,0,0
6838,TUBA4A,ENSG00000127824,CAB004621,approved,Prostate,Male tissues,high,strong,>75%,Cytoplasm,dataset/HPA-18/Cytoplasm/18112_A_2_5.jpg,1,0,0,0,0,0,0,0,0,0
6474,CALCOCO1,ENSG00000012822,HPA038314,approved,Breast,Female tissues,medium;high;high,moderate;strong;strong,>75%;>75%;>75%,Cytoplasm,dataset/HPA-18/Cytoplasm/81740_B_3_4.jpg,1,0,0,0,0,0,0,0,0,0
7339,RARS1,ENSG00000113643,HPA003979,approved,Breast,Female tissues,medium;high;low,moderate;strong;weak,>75%;>75%;>75%,Cytoplasm,dataset/HPA-18/Cytoplasm/17093_B_2_4.jpg,1,0,0,0,0,0,0,0,0,0
7246,LARP4B,ENSG00000107929,HPA036566,approved,Urinary bladder,Kidney & urinary bladder,medium,moderate,>75%,Cytoplasm,dataset/HPA-18/Cytoplasm/75164_A_6_5.jpg,1,0,0,0,0,0,0,0,0,0
6882,MVP,ENSG00000013364,HPA064740,supported,Liver,Liver & gallbladder,medium;not detected,moderate;negative,>75%;none,Cytoplasm,dataset/HPA-18/Cytoplasm/156984_A_8_4.jpg,1,0,0,0,0,0,0,0,0,0
6258,PPP1R13L,ENSG00000104881,HPA059883,approved,Prostate,Male tissues,medium,moderate,>75%,Cytoplasm,dataset/HPA-18/Cytoplasm/133996_A_1_5.jpg,1,0,0,0,0,0,0,0,0,0
7271,HARS1,ENSG00000170445,HPA036539,approved,Prostate,Male tissues,high,strong,>75%,Cytoplasm,dataset/HPA-18/Cytoplasm/75988_A_1_5.jpg,1,0,0,0,0,0,0,0,0,0
6482,EPRS1,ENSG00000136628,HPA030052,supported,Prostate,Male tissues,medium,moderate,>75%,Cytoplasm,dataset/HPA-18/Cytoplasm/62919_A_2_5.jpg,1,0,0,0,0,0,0,0,0,0
6823,PLEC,ENSG00000178209,HPA025967,supported,Liver,Liver & gallbladder,medium;not detected,moderate;negative,>75%;none,Cytoplasm,dataset/HPA-18/Cytoplasm/55657_A_8_4.jpg,1,0,0,0,0,0,0,0,0,0
6803,LRCH3,ENSG00000186001,HPA012380,uncertain,Prostate,Male tissues,medium,moderate,>75%,Cytoplasm,dataset/HPA-18/Cytoplasm/31842_A_1_5.jpg,1,0,0,0,0,0,0,0,0,0
6175,PREP,ENSG00000085377,HPA031389,supported,Urinary bladder,Kidney & urinary bladder,high,strong,>75%,Cytoplasm,dataset/HPA-18/Cytoplasm/115341_A_5_5.jpg,1,0,0,0,0,0,0,0,0,0
6821,TGS1,ENSG00000137574,HPA025024,supported,Urinary bladder,Kidney & urinary bladder,high,strong,>75%,Cytoplasm,dataset/HPA-18/Cytoplasm/54964_A_5_5.jpg,1,0,0,0,0,0,0,0,0,0
6617,YTHDF2,ENSG00000198492,HPA059621,approved,Breast,Female tissues,medium;medium;medium,moderate;moderate;moderate,>75%;>75%;>75%,Cytoplasm,dataset/HPA-18/Cytoplasm/133646_B_2_4.jpg,1,0,0,0,0,0,0,0,0,0
6124,CARS1,ENSG00000110619,CAB075736,supported,Breast,Female tissues,medium;medium;low,moderate;moderate;weak,>75%;>75%;>75%,Cytoplasm,dataset/HPA-18/Cytoplasm/159323_B_1_4.jpg,1,0,0,0,0,0,0,0,0,0
6387,NUDC,ENSG00000090273,HPA027183,enhanced,Breast,Female tissues,high;high,strong;strong,>75%;>75%,Cytoplasm,dataset/HPA-18/Cytoplasm/58847_B_3_4.jpg,1,0,0,0,0,0,0,0,0,0
7243,NFKBIA,ENSG00000100906,CAB003815,approved,Prostate,Male tissues,medium,moderate,>75%,Cytoplasm,dataset/HPA-18/Cytoplasm/10280_A_1_5.jpg,1,0,0,0,0,0,0,0,0,0
6398,CEP170,ENSG00000143702,HPA045787,uncertain,Prostate,Male tissues,medium,moderate,>75%,Cytoplasm,dataset/HPA-18/Cytoplasm/108493_A_1_5.jpg,1,0,0,0,0,0,0,0,0,0
6153,FAM120A,ENSG00000048828,HPA019734,approved,Liver,Liver & gallbladder,medium;low,moderate;weak,>75%;75%-25%,Cytoplasm,dataset/HPA-18/Cytoplasm/44652_A_9_4.jpg,1,0,0,0,0,0,0,0,0,0
